fact_kind,name,address,json_path,purpose,targets,value,retrieval_store,retrieval_action
file,exceptions.py,ChatHealthyLib/src/chathealthy_lib/exceptions.py,DeploymentTargetRecord[6].files[25],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=80e9ac7a0060ef3a885a5cee017ba08a819b4dffd72414ed0fcf4438f39d224e,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,geo_extractor.py,ChatHealthyLib/src/chathealthy_lib/geo_extractor.py,DeploymentTargetRecord[6].files[26],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=78b287983661edb8c4f7b4e4a86c8477bf1d766b0980814e10ce4145d37cd644,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,llm.py,ChatHealthyLib/src/chathealthy_lib/llm.py,DeploymentTargetRecord[6].files[27],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=d8b69912ed74923c943b5fdb7c26ccf592f7864d5c1748076668b407f8e1f1b7,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,logging_service.py,ChatHealthyLib/src/chathealthy_lib/logging_service.py,DeploymentTargetRecord[6].files[28],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=ef61ddef196553a8dfa3d985c1c72d417b65dad7bc0647f0cc81daf7e0e15513,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,mongo_utilities.py,ChatHealthyLib/src/chathealthy_lib/mongo_utilities.py,DeploymentTargetRecord[6].files[29],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=3c99f6bdc7c1e6bc478ba4b2552123dd97b47df9c6cebe8da55676635951bf2a,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,provider_embedding.py,ChatHealthyLib/src/chathealthy_lib/provider_embedding.py,DeploymentTargetRecord[6].files[30],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=a295f7bb8f822b9fb297dc993bea408b148442d3f42ef0b89d83737dcad2cef7,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,runtime_data_collections.py,ChatHealthyLib/src/chathealthy_lib/runtime_data_collections.py,DeploymentTargetRecord[6].files[31],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=c9d6efe112b0724f42a11a806d3b26e89083c44d6ab35068242a53d932937cde,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,__init__.py,ChatHealthyLib/src/chathealthy_lib/user/__init__.py,DeploymentTargetRecord[6].files[32],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=81f195df829e1bc1b6abf67738c2baf0f3cb574637c6f9fd3aeefc0e73f8b8fe,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,test_llm_facade.py,ChatHealthyLib/tests/test_llm_facade.py,DeploymentTargetRecord[6].files[33],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_test|content_hash=7b4896d81b8e7c356c31e0e65c74a9a8917cbd8af2ed91681082236599082f8a,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,test_logging_service_levels.py,ChatHealthyLib/tests/test_logging_service_levels.py,DeploymentTargetRecord[6].files[34],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_test|content_hash=d71b9f3a60f5579827d85d550f86332f0955ee3cb373f9658acd75f313e9ae75,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,test_mongo_utilities_batch_size.py,ChatHealthyLib/tests/test_mongo_utilities_batch_size.py,DeploymentTargetRecord[6].files[35],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_test|content_hash=9b2b66eeba25543f39d73109d7c9a619343327a256b9ffdee0d2d8545587fcbc,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,.dockerignore,sharedServices/Code/.dockerignore,DeploymentTargetRecord[6].files[36],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|static_asset|content_hash=ac2de72f51a815d5d4c3b2c16f8aa800a4c817c4b4f5e054218e300c661b47fa,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,__init__.py,sharedServices/Code/AboutChatHealthy/__init__.py,DeploymentTargetRecord[6].files[37],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,about_chathealthy_tool.py,sharedServices/Code/AboutChatHealthy/about_chathealthy_tool.py,DeploymentTargetRecord[6].files[38],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=041a400e117662d2a81ffa905ad0894fc36803eda304cd115acb93890fffa380,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,__init__.py,sharedServices/Code/AuthorizationsAndAuthentications/__init__.py,DeploymentTargetRecord[6].files[39],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=333007855b58ecd3143d58ec847655d541c6af6783b7fc4f08d38cee4ecf969e,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,agent_deps.py,sharedServices/Code/AuthorizationsAndAuthentications/agent_deps.py,DeploymentTargetRecord[6].files[40],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=6b0262d2773c0d9b80945cad6bf63431f8ca4521f571a3583e3c81965a7c7887,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,authorizations_and_authentications_tool.py,sharedServices/Code/AuthorizationsAndAuthentications/authorizations_and_authentications_tool.py,DeploymentTargetRecord[6].files[41],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=c34b327443baa8b3dfe4a29a51ab361de6e01a23a0f32e8a3fd63a55e4ffaec2,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,chathealthy_tool.py,sharedServices/Code/AuthorizationsAndAuthentications/chathealthy_tool.py,DeploymentTargetRecord[6].files[42],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=d5facf5b2c79755355b7e7eebaa32e89ab998046a2692b631979e07430d818d2,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,evalcare_splash_tool.py,sharedServices/Code/AuthorizationsAndAuthentications/evalcare_splash_tool.py,DeploymentTargetRecord[6].files[43],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=e272ac14aff999ab1824bbdc37bc3fcee5624aec8662abd8e30ecab54d378142,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,fake_google_endpoint.py,sharedServices/Code/AuthorizationsAndAuthentications/fake_google_endpoint.py,DeploymentTargetRecord[6].files[44],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=35e8abf7a61d14d4e07269e4ea3b1f09f1f727c45bc19059b9d8309e755e0dc5,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,google_oauth_endpoint.py,sharedServices/Code/AuthorizationsAndAuthentications/google_oauth_endpoint.py,DeploymentTargetRecord[6].files[45],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=4b064f88f85caa982927e861504da14f843f2e50aacd5f191fd6e4cd760d98f1,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,mintable_auth_token.py,sharedServices/Code/AuthorizationsAndAuthentications/mintable_auth_token.py,DeploymentTargetRecord[6].files[46],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=67a6ed9db5937f035a7de8cd4f05049dfa3e6c166f7abee873150f9ed25775ef,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,oauth_login_tool.py,sharedServices/Code/AuthorizationsAndAuthentications/oauth_login_tool.py,DeploymentTargetRecord[6].files[47],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=3796ae637e530b3c152e0e31c24f70f04398efeadadded55d08e5c85a05290b6,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,provider_detail_tool.py,sharedServices/Code/AuthorizationsAndAuthentications/provider_detail_tool.py,DeploymentTargetRecord[6].files[48],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=0a9f49bfedea8ef228f45f43257963ff222ecf0637676a8985c040fee185dec4,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,provider_search_and_selection_tool.py,sharedServices/Code/AuthorizationsAndAuthentications/provider_search_and_selection_tool.py,DeploymentTargetRecord[6].files[49],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=055be3f762498a673063e1c7d66fc2e825399688393ef9208a0d79931be2dd8a,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,universal_navigation_tool.py,sharedServices/Code/AuthorizationsAndAuthentications/universal_navigation_tool.py,DeploymentTargetRecord[6].files[50],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=974b1ef0d4e39d7ebd2058ffac6e841a92d1277344d609a6719d045ed9019e96,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,user_object.py,sharedServices/Code/AuthorizationsAndAuthentications/user_object.py,DeploymentTargetRecord[6].files[51],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=9cb132c108c63e97fd3930c3d9b24218403ad3bbb08d6e572230a0419c454723,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,__init__.py,sharedServices/Code/CloseConnection200Tool/__init__.py,DeploymentTargetRecord[6].files[52],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,close_connection_200_tool.py,sharedServices/Code/CloseConnection200Tool/close_connection_200_tool.py,DeploymentTargetRecord[6].files[53],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=393be6e753e28adb9c70dad756db98e8af013f313cb6c88b7d343a8a5702262a,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,Dockerfile,sharedServices/Code/Dockerfile,DeploymentTargetRecord[6].files[54],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|managed|dockerfile,,Crosswalk byte-check; Extractor materializes embedded_content to source_location
file,__init__.py,sharedServices/Code/LockoutTool/__init__.py,DeploymentTargetRecord[6].files[55],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,lockout_tool.py,sharedServices/Code/LockoutTool/lockout_tool.py,DeploymentTargetRecord[6].files[56],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=debdbad71cd433daf063297f7e22be34bfae45da22ec80ef6e4452c7dbb91c89,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,__init__.py,sharedServices/Code/NonsenseTool/__init__.py,DeploymentTargetRecord[6].files[57],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,nonsense_tool.py,sharedServices/Code/NonsenseTool/nonsense_tool.py,DeploymentTargetRecord[6].files[58],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=888b5f678882233f3e4190821027044110d2232708d1f470e9b3b825dd93aca9,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,__init__.py,sharedServices/Code/ProviderSelection/__init__.py,DeploymentTargetRecord[6].files[59],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,provider_selection_tool.py,sharedServices/Code/ProviderSelection/provider_selection_tool.py,DeploymentTargetRecord[6].files[60],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=d55cad46f1e1d2c1184e53b20eb29ff24c3de1a1370f8dceec675f93f5f1a45b,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,__init__.py,sharedServices/Code/UtteranceManager/__init__.py,DeploymentTargetRecord[6].files[61],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=333007855b58ecd3143d58ec847655d541c6af6783b7fc4f08d38cee4ecf969e,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,geo_extractor_tool.py,sharedServices/Code/UtteranceManager/geo_extractor_tool.py,DeploymentTargetRecord[6].files[62],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=e4f0e549121a4b425b4a56e5b20da7f2b6357717a26daf623c3798cf1ea7fc73,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,intent_document.py,sharedServices/Code/UtteranceManager/intent_document.py,DeploymentTargetRecord[6].files[63],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=63535b8c102b47cd9790cd4d290de56bd36d23257f77e1f4979af7aee511907b,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,utterance_manager.py,sharedServices/Code/UtteranceManager/utterance_manager.py,DeploymentTargetRecord[6].files[64],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=9868bdad6982380b3cf1b2ce701c92f4af6dc772cf8ed16328d3994d0290413d,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,app.py,sharedServices/Code/app.py,DeploymentTargetRecord[6].files[65],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=ecdc13f3c84a34c26f00d812f593228a48955c11599a5642f18f411f7be81c4a,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,transfer_to_findcare_endpoint.py,sharedServices/Code/displayChrome/transfer_to_findcare_endpoint.py,DeploymentTargetRecord[6].files[66],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=7c5a7003e076d58bad46af4964dc60a8f955f822dae384571f95f717743a0e22,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,.gitkeep,sharedServices/Code/externalInterface/.gitkeep,DeploymentTargetRecord[6].files[67],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|static_asset|content_hash=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,health_endpoint.py,sharedServices/Code/healthcheck/health_endpoint.py,DeploymentTargetRecord[6].files[68],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=314369b4123cdab7bd4fc999e74a645e5a74b2cc6c1b40e68e18a5e664657dd4,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,requirements.txt,sharedServices/Code/requirements.txt,DeploymentTargetRecord[6].files[69],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_requirements|content_hash=f40d6c83584199cede559cdc862b23557e4be93cd36e6214e3d4c23fa4252cae,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,secrets_endpoint.py,sharedServices/Code/secretsManager/secrets_endpoint.py,DeploymentTargetRecord[6].files[70],Source file composition for target_docker_local_sharedservices,target_docker_local_sharedservices,EPIC-008-F-012|referenced|python_source|content_hash=9d14c021298654180f28f993c1fa338ae182ab7e77ca7e6a7c6a45e2d6d0c69b,,Build/deploy copies bytes from git tree at source_location (Extractor)
secret,Anthropic_API_KEY,Code/.env,DeploymentTargetRecord[6].secrets.Anthropic_API_KEY,Secret key for target_docker_local_sharedservices runtime (value never in JSON),target_docker_local_sharedservices,local_env,local_env,"SecretsResolver.resolve(name, env) -> read key from Code/.env via _read_env_file"
secret,GEMINI_API_KEY,Code/.env,DeploymentTargetRecord[6].secrets.GEMINI_API_KEY,Secret key for target_docker_local_sharedservices runtime (value never in JSON),target_docker_local_sharedservices,local_env,local_env,"SecretsResolver.resolve(name, env) -> read key from Code/.env via _read_env_file"
secret,GOOGLE_API_KEY,Code/.env,DeploymentTargetRecord[6].secrets.GOOGLE_API_KEY,Secret key for target_docker_local_sharedservices runtime (value never in JSON),target_docker_local_sharedservices,local_env,local_env,"SecretsResolver.resolve(name, env) -> read key from Code/.env via _read_env_file"
secret,GOOGLE_OAUTH_CLIENT_ID,Code/.env,DeploymentTargetRecord[6].secrets.GOOGLE_OAUTH_CLIENT_ID,Secret key for target_docker_local_sharedservices runtime (value never in JSON),target_docker_local_sharedservices,local_env,local_env,"SecretsResolver.resolve(name, env) -> read key from Code/.env via _read_env_file"
secret,GOOGLE_OAUTH_CLIENT_SECRET,Code/.env,DeploymentTargetRecord[6].secrets.GOOGLE_OAUTH_CLIENT_SECRET,Secret key for target_docker_local_sharedservices runtime (value never in JSON),target_docker_local_sharedservices,local_env,local_env,"SecretsResolver.resolve(name, env) -> read key from Code/.env via _read_env_file"
secret,HF_TOKEN,Code/.env,DeploymentTargetRecord[6].secrets.HF_TOKEN,Secret key for target_docker_local_sharedservices runtime (value never in JSON),target_docker_local_sharedservices,local_env,local_env,"SecretsResolver.resolve(name, env) -> read key from Code/.env via _read_env_file"
secret,MONGO_FRONTEND_connectionString,Code/.env,DeploymentTargetRecord[6].secrets.MONGO_FRONTEND_connectionString,Secret key for target_docker_local_sharedservices runtime (value never in JSON),target_docker_local_sharedservices,local_env,local_env,"SecretsResolver.resolve(name, env) -> read key from Code/.env via _read_env_file"
secret,OPENAI_API_KEY,Code/.env,DeploymentTargetRecord[6].secrets.OPENAI_API_KEY,Secret key for target_docker_local_sharedservices runtime (value never in JSON),target_docker_local_sharedservices,local_env,local_env,"SecretsResolver.resolve(name, env) -> read key from Code/.env via _read_env_file"
secret,SHARED_SIGNING_KEY_B64,Code/.env,DeploymentTargetRecord[6].secrets.SHARED_SIGNING_KEY_B64,Secret key for target_docker_local_sharedservices runtime (value never in JSON),target_docker_local_sharedservices,local_env,local_env,"SecretsResolver.resolve(name, env) -> read key from Code/.env via _read_env_file"
variable,CA_CERT_PEM,brain/machine_artifacts/content/deployment_architecture.json,DeploymentTargetRecord[6].variables.CA_CERT_PEM,Deploy-computed variable for target_docker_local_sharedservices,target_docker_local_sharedservices,local_cert_file:Code/Shared/ops/certs/ca.crt,local_cert_file,"Deploy reads repo-relative cert file, base64-encodes for runtime env"
variable,CH_LOG_LEVEL,brain/machine_artifacts/content/deployment_architecture.json,DeploymentTargetRecord[6].variables.CH_LOG_LEVEL,Deploy-computed variable for target_docker_local_sharedservices,target_docker_local_sharedservices,local_env,local_env,"SecretsResolver.resolve(name, env) -> read key from Code/.env via _read_env_file"
variable,ENV_PREFIX,brain/machine_artifacts/content/deployment_architecture.json,DeploymentTargetRecord[6].variables.ENV_PREFIX,Deploy-computed variable for target_docker_local_sharedservices,target_docker_local_sharedservices,local_env,local_env,"SecretsResolver.resolve(name, env) -> read key from Code/.env via _read_env_file"
variable,EVALCARE_CERT_PEM,brain/machine_artifacts/content/deployment_architecture.json,DeploymentTargetRecord[6].variables.EVALCARE_CERT_PEM,Deploy-computed variable for target_docker_local_sharedservices,target_docker_local_sharedservices,local_cert_file:Code/Shared/ops/certs/evalcare.crt,local_cert_file,"Deploy reads repo-relative cert file, base64-encodes for runtime env"
variable,EVALCARE_URL,brain/machine_artifacts/content/deployment_architecture.json,DeploymentTargetRecord[6].variables.EVALCARE_URL,Deploy-computed variable for target_docker_local_sharedservices,target_docker_local_sharedservices,peer_url:target_docker_local_evaluatecare,peer_url,Deploy resolves peer target node_address / HF URL via _hf_peer_url_for_build
variable,FINDCARE_CERT_PEM,brain/machine_artifacts/content/deployment_architecture.json,DeploymentTargetRecord[6].variables.FINDCARE_CERT_PEM,Deploy-computed variable for target_docker_local_sharedservices,target_docker_local_sharedservices,local_cert_file:Code/Shared/ops/certs/findcare.crt,local_cert_file,"Deploy reads repo-relative cert file, base64-encodes for runtime env"
variable,FINDCARE_URL,brain/machine_artifacts/content/deployment_architecture.json,DeploymentTargetRecord[6].variables.FINDCARE_URL,Deploy-computed variable for target_docker_local_sharedservices,target_docker_local_sharedservices,peer_url:target_docker_local_findcare,peer_url,Deploy resolves peer target node_address / HF URL via _hf_peer_url_for_build
variable,SHARED_CERT_PEM,brain/machine_artifacts/content/deployment_architecture.json,DeploymentTargetRecord[6].variables.SHARED_CERT_PEM,Deploy-computed variable for target_docker_local_sharedservices,target_docker_local_sharedservices,local_cert_file:Code/Shared/ops/certs/shared.crt,local_cert_file,"Deploy reads repo-relative cert file, base64-encodes for runtime env"
variable,SHARED_SIGNING_KEY_PEM,brain/machine_artifacts/content/deployment_architecture.json,DeploymentTargetRecord[6].variables.SHARED_SIGNING_KEY_PEM,Deploy-computed variable for target_docker_local_sharedservices,target_docker_local_sharedservices,rename_from:SHARED_SIGNING_KEY_B64,rename_from,Deploy resolves sibling secret/variable entry then pushes under this name
target_record,target_docker_local_website,brain/machine_artifacts/content/deployment_architecture.json,DeploymentTargetRecord[7].target_id,Target identity; kind=docker_local_container,target_docker_local_website,target_docker_local_website,,RecordLoader.load_collection(deployment_architecture.json)
target_metadata,promote_chain_bound,brain/machine_artifacts/content/deployment_architecture.json,DeploymentTargetRecord[7].promote_chain_bound,Promote-chain branch guard participation,target_docker_local_website,false,,deploy_chathealthy branch-vs-env guard
environment,local,brain/machine_artifacts/content/deployment_architecture.json,DeploymentTargetRecord[7].environments[0].node_address,Runtime binding for target_docker_local_website in env local,target_docker_local_website,localhost:443,,LocalDeploy/build reads node_address for env_binding from RecordLoader
file,ClientRouter.js,Website/ClientRouter.js,DeploymentTargetRecord[7].files[0],Source file composition for target_docker_local_website,target_docker_local_website,EPIC-008-F-012|referenced|static_asset|content_hash=226b3433dff09dbf2af489a0b9c8979ecba46c1fe1b2b873daecd67db86e9298,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,findcare_evalcare_handoff_sequence.svg,Website/Images/findcare_evalcare_handoff_sequence.svg,DeploymentTargetRecord[7].files[1],Source file composition for target_docker_local_website,target_docker_local_website,EPIC-008-F-012|referenced|static_asset|content_hash=b04b0c38fca1aa81a4ef72b6ba98b4aab2df483397281c6ff6eac6378364e305,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,local_architecture_component.svg,Website/Images/local_architecture_component.svg,DeploymentTargetRecord[7].files[2],Source file composition for target_docker_local_website,target_docker_local_website,EPIC-008-F-012|referenced|static_asset|content_hash=0a92f936e818f6442966a2bba463b932abff3813272d22853b286596bda91828,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,security_architecture_deployed.svg,Website/Images/security_architecture_deployed.svg,DeploymentTargetRecord[7].files[3],Source file composition for target_docker_local_website,target_docker_local_website,EPIC-008-F-012|referenced|static_asset|content_hash=a4f540df2b9d3cd4e102be38e103c9b0d7b6bdd41d7b9965accfc6d62118c6d7,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,security_architecture_local.svg,Website/Images/security_architecture_local.svg,DeploymentTargetRecord[7].files[4],Source file composition for target_docker_local_website,target_docker_local_website,EPIC-008-F-012|referenced|static_asset|content_hash=0a991732935db7fe422077ad01807c1bf6648cd18e0da0d613a93671c90b68cb,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,_headers,Website/_headers,DeploymentTargetRecord[7].files[5],Source file composition for target_docker_local_website,target_docker_local_website,EPIC-008-F-012|referenced|static_asset|content_hash=a49b93bebaf0a9eb08baf9d8863803297aa7d21faedfde8d8ccad45e40484555,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,architecture.html,Website/architecture.html,DeploymentTargetRecord[7].files[6],Source file composition for target_docker_local_website,target_docker_local_website,EPIC-008-F-012|referenced|static_asset|content_hash=f546e5ce78ae7328d7031df3264705e97eec653797b3ce43b08531df76142046,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,chat-app-design.html,Website/chat-app-design.html,DeploymentTargetRecord[7].files[7],Source file composition for target_docker_local_website,target_docker_local_website,EPIC-008-F-012|referenced|static_asset|content_hash=6c2b32915a04291fa26c16cbcb7a0674875ca0190ed04b921a5f3292b78026e2,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,chat-url.txt,Website/chat-url.txt,DeploymentTargetRecord[7].files[8],Source file composition for target_docker_local_website,target_docker_local_website,EPIC-008-F-012|referenced|static_asset|content_hash=6e4c5b0be92c50777729df8cccd587258f4d6ab69662180f58ebb306749cde95,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,embedding-design.html,Website/embedding-design.html,DeploymentTargetRecord[7].files[9],Source file composition for target_docker_local_website,target_docker_local_website,EPIC-008-F-012|referenced|static_asset|content_hash=a9c48adf8f28a13c22332105554dfe25f5b3507706773c3985e2fd93c11f3fde,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,[[path]].ts,Website/functions/auth/google/[[path]].ts,DeploymentTargetRecord[7].files[10],Source file composition for target_docker_local_website,target_docker_local_website,EPIC-008-F-012|referenced|static_asset|content_hash=b638c11eb3fe0199bf5b00afa2cdb1f4685cff015234f280eae914ff319fc43a,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,index.html,Website/index.html,DeploymentTargetRecord[7].files[11],Source file composition for target_docker_local_website,target_docker_local_website,EPIC-008-F-012|referenced|static_asset|content_hash=63bdb21c04913e22065b45f89819e7323147583284cfa2b03ca4b90eab3ecba8,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,filter1.html,Website/lab/filter1.html,DeploymentTargetRecord[7].files[12],Source file composition for target_docker_local_website,target_docker_local_website,EPIC-008-F-012|referenced|static_asset|content_hash=050d6336ea9e1cb0944eabbfed3d37e3d6b2dc4fe7b1306dbd8f5354680ac2ca,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,filter10.html,Website/lab/filter10.html,DeploymentTargetRecord[7].files[13],Source file composition for target_docker_local_website,target_docker_local_website,EPIC-008-F-012|referenced|static_asset|content_hash=a44aab8a17250b75a16e620e482cf422d816a3f4e72870d44066cd5da4019757,,Build/deploy copies bytes from git tree at source_location (Extractor)
file,filter2.html,Website/lab/filter2.html,DeploymentTargetRecord[7].files[14],Source file composition for target_docker_local_website,target_docker_local_website,EPIC-008-F-012|referenced|static_asset|content_hash=e4dc9b9310236fdc60add74193e7138383d578ed9206f28ab5919bfd4682270d,,Build/deploy copies bytes from git tree at source_location (Extractor)
